Timestamp,Agent_Name,Requests_Processed,Latency_ms,Success_Rate
6/18/2026 12:43,Chatbot Assistant,300,204,0.9348
6/17/2026 11:41,Chatbot Assistant,280,326,0.9763
6/19/2026 21:12,Chatbot Assistant,944,381,1
6/24/2026 5:48,Chatbot Assistant,769,342,0.9775
6/26/2026 18:35,Chatbot Assistant,384,211,0.9594
6/30/2026 9:23,Chatbot Assistant,368,165,0.9067
6/5/2026 10:04,Chatbot Assistant,584,304,0.9548
6/5/2026 9:09,Chatbot Assistant,995,75,0.9828
6/10/2026 5:09,Chatbot Assistant,711,332,0.938
6/30/2026 10:19,Chatbot Assistant,599,121,0.9866
7/2/2026 7:14,Chatbot Assistant,778,142,0.9927
7/2/2026 6:08,Chatbot Assistant,985,284,0.9912
7/1/2026 13:32,Chatbot Assistant,855,118,0.9198
6/15/2026 4:49,Chatbot Assistant,575,58,0.9785
6/15/2026 5:58,Chatbot Assistant,548,164,0.9456
6/6/2026 21:26,Chatbot Assistant,434,213,0.9951
6/27/2026 13:42,Chatbot Assistant,120,96,0.9772
6/23/2026 22:21,Chatbot Assistant,148,201,0.9892
7/1/2026 11:45,Chatbot Assistant,498,68,0.9962
7/2/2026 2:56,Chatbot Assistant,478,63,0.9945
6/12/2026 18:30,Chatbot Assistant,955,150,0.9858
7/2/2026 7:32,Chatbot Assistant,266,242,0.9703
6/14/2026 18:30,Chatbot Assistant,779,222,0.9906
7/3/2026 17:59,Chatbot Assistant,827,368,0.9376
6/29/2026 0:33,Chatbot Assistant,863,330,0.9607
6/13/2026 1:11,Chatbot Assistant,119,255,0.9652
6/5/2026 17:00,Chatbot Assistant,268,170,0.9231
6/30/2026 6:31,Chatbot Assistant,312,374,0.9762
6/26/2026 22:10,Chatbot Assistant,935,302,0.9365
6/8/2026 21:58,Chatbot Assistant,755,304,0.9211
6/4/2026 17:28,Chatbot Assistant,890,109,0.996
6/9/2026 7:47,Chatbot Assistant,507,95,0.9853
6/20/2026 4:10,Chatbot Assistant,283,241,0.9652
6/27/2026 13:40,Chatbot Assistant,462,132,0.9044
6/19/2026 11:48,Chatbot Assistant,913,112,0.9153
6/8/2026 5:16,Chatbot Assistant,782,220,0.9764
6/6/2026 6:03,Chatbot Assistant,121,160,0.9998
6/15/2026 8:23,Chatbot Assistant,653,98,0.9751
6/16/2026 18:19,Chatbot Assistant,507,132,0.9486
6/30/2026 15:24,Chatbot Assistant,992,82,0.9653
6/19/2026 19:23,Chatbot Assistant,660,118,0.9852
6/9/2026 22:49,Chatbot Assistant,263,52,0.9175
6/26/2026 3:56,Chatbot Assistant,657,78,0.997
7/4/2026 14:46,Chatbot Assistant,441,281,0.9206
7/4/2026 3:24,Chatbot Assistant,862,217,0.9951
7/3/2026 11:30,Chatbot Assistant,528,372,0.9685
6/18/2026 11:53,Chatbot Assistant,349,235,0.9274
6/25/2026 15:52,Chatbot Assistant,127,317,0.9934
6/23/2026 0:04,Chatbot Assistant,853,356,0.9009
6/15/2026 15:50,Chatbot Assistant,238,192,0.9817
6/21/2026 5:20,Chatbot Assistant,728,179,0.9169
6/8/2026 9:06,Chatbot Assistant,715,275,0.9908
6/17/2026 8:14,Chatbot Assistant,839,189,0.9119
7/3/2026 19:30,Chatbot Assistant,399,285,0.9183
6/10/2026 5:20,Chatbot Assistant,744,397,0.9762
6/13/2026 10:53,Chatbot Assistant,951,398,0.9619
6/30/2026 15:43,Chatbot Assistant,852,334,0.9503
6/17/2026 13:47,Chatbot Assistant,268,354,0.9831
6/9/2026 11:52,Chatbot Assistant,450,268,0.9804
6/19/2026 13:28,Chatbot Assistant,536,140,0.9041
7/2/2026 22:34,Chatbot Assistant,412,275,0.9556
6/29/2026 11:22,Chatbot Assistant,781,216,0.9786
6/29/2026 10:17,Chatbot Assistant,643,125,0.9962
6/13/2026 0:59,Chatbot Assistant,908,395,0.9274
7/2/2026 12:46,Chatbot Assistant,496,393,0.9628
6/30/2026 18:16,Chatbot Assistant,120,383,0.9973
7/3/2026 11:15,Chatbot Assistant,238,224,0.9034
7/1/2026 6:40,Chatbot Assistant,856,164,0.9166
6/10/2026 14:41,Chatbot Assistant,928,154,0.9001
6/30/2026 17:26,Chatbot Assistant,185,105,0.9135
6/17/2026 21:57,Chatbot Assistant,672,136,0.9714
6/18/2026 14:41,Chatbot Assistant,338,257,0.9362
6/20/2026 10:25,Chatbot Assistant,294,68,0.9965
6/28/2026 4:56,Chatbot Assistant,129,150,0.9165
6/14/2026 2:46,Chatbot Assistant,795,371,0.9677
6/12/2026 20:45,Chatbot Assistant,229,220,0.9032
6/19/2026 17:20,Chatbot Assistant,745,75,0.9027
6/14/2026 1:20,Chatbot Assistant,304,247,0.9178
6/20/2026 6:51,Chatbot Assistant,934,224,0.9981
6/26/2026 5:25,Chatbot Assistant,525,307,0.998
6/15/2026 16:50,Chatbot Assistant,476,305,0.913
6/27/2026 9:09,Chatbot Assistant,958,55,0.9725
6/12/2026 22:51,Chatbot Assistant,632,78,0.994
6/19/2026 9:52,Chatbot Assistant,418,226,0.9143
6/24/2026 9:29,Chatbot Assistant,778,93,0.9522
6/8/2026 4:16,Chatbot Assistant,712,192,0.9567
6/29/2026 4:55,Chatbot Assistant,678,50,0.9479
6/19/2026 3:49,Chatbot Assistant,595,324,0.9285
6/5/2026 8:30,Chatbot Assistant,758,259,0.9525
7/1/2026 14:18,Chatbot Assistant,330,135,0.9914
6/24/2026 10:08,Chatbot Assistant,174,386,0.9031
6/18/2026 10:06,Chatbot Assistant,742,371,0.9865
7/2/2026 14:22,Chatbot Assistant,959,306,0.9267
6/11/2026 11:26,Chatbot Assistant,410,274,0.9745
6/26/2026 1:31,Chatbot Assistant,661,215,0.9086
6/21/2026 1:58,Chatbot Assistant,854,59,0.9012
6/16/2026 15:16,Chatbot Assistant,727,252,0.9536
6/27/2026 7:33,Chatbot Assistant,489,74,0.9929
6/13/2026 15:37,Chatbot Assistant,909,169,0.9384
6/15/2026 23:38,Chatbot Assistant,257,311,0.9951
6/17/2026 13:28,Chatbot Assistant,100,262,0.9181
6/12/2026 7:30,Chatbot Assistant,355,335,0.9277
6/10/2026 0:07,Chatbot Assistant,683,152,0.9728
6/28/2026 18:20,Chatbot Assistant,526,315,0.9646
6/26/2026 21:59,Chatbot Assistant,294,285,0.9492
7/1/2026 15:54,Chatbot Assistant,836,361,0.9785
6/16/2026 20:10,Chatbot Assistant,201,99,0.9681
6/5/2026 17:47,Chatbot Assistant,422,105,0.9256
7/1/2026 4:44,Chatbot Assistant,146,162,0.9851
7/3/2026 15:15,Chatbot Assistant,874,321,0.9269
6/22/2026 1:42,Chatbot Assistant,709,235,0.932
6/19/2026 10:59,Chatbot Assistant,495,77,0.9613
6/16/2026 12:33,Chatbot Assistant,684,200,0.9977
6/5/2026 21:46,Chatbot Assistant,943,155,0.9379
6/8/2026 18:47,Chatbot Assistant,232,307,0.9371
6/12/2026 4:16,Chatbot Assistant,155,53,0.9829
6/25/2026 11:31,Chatbot Assistant,325,94,0.9854
6/28/2026 15:47,Chatbot Assistant,655,53,0.943
6/30/2026 1:56,Chatbot Assistant,141,237,0.9481
6/25/2026 2:09,Chatbot Assistant,832,229,0.9764
6/18/2026 17:13,Chatbot Assistant,776,93,0.9432
6/13/2026 2:32,Chatbot Assistant,426,230,0.9427
6/5/2026 12:21,Chatbot Assistant,776,55,0.9414
6/18/2026 6:34,Chatbot Assistant,810,274,0.9975
6/6/2026 15:30,Chatbot Assistant,705,136,0.9199
6/22/2026 0:10,Chatbot Assistant,984,124,0.9147
6/30/2026 0:03,Chatbot Assistant,330,287,0.9612
6/12/2026 22:59,Chatbot Assistant,991,156,0.9389
6/19/2026 19:55,Chatbot Assistant,193,247,0.9524
7/4/2026 13:51,Chatbot Assistant,182,376,0.9125
6/24/2026 6:49,Chatbot Assistant,152,172,0.9861
6/23/2026 2:32,Chatbot Assistant,468,238,0.9133
6/19/2026 16:34,Chatbot Assistant,551,299,0.945
6/24/2026 7:31,Chatbot Assistant,429,115,0.9296
6/10/2026 20:09,Chatbot Assistant,262,99,0.9302
6/21/2026 17:07,Chatbot Assistant,526,262,0.9419
6/28/2026 17:41,Chatbot Assistant,921,61,0.9262
7/2/2026 5:54,Chatbot Assistant,173,91,0.9224
6/13/2026 1:54,Chatbot Assistant,781,356,0.9547
6/23/2026 14:20,Chatbot Assistant,376,91,0.9654
6/26/2026 2:34,Chatbot Assistant,854,219,0.9134
6/22/2026 1:08,Chatbot Assistant,293,161,0.9532
6/23/2026 19:04,Chatbot Assistant,908,279,0.9465
6/25/2026 21:07,Chatbot Assistant,449,86,0.9487
6/9/2026 8:06,Chatbot Assistant,864,303,0.992
6/20/2026 20:26,Chatbot Assistant,637,110,0.9897
7/3/2026 16:37,Chatbot Assistant,393,362,0.9216
6/27/2026 18:00,Chatbot Assistant,142,313,0.9491
6/16/2026 10:32,Chatbot Assistant,407,257,0.9008
6/19/2026 12:27,Chatbot Assistant,569,344,0.9185
6/10/2026 0:06,Chatbot Assistant,174,328,0.9361
6/14/2026 1:12,Chatbot Assistant,684,338,0.9043
6/29/2026 6:15,Chatbot Assistant,433,282,0.9465
7/3/2026 18:51,Chatbot Assistant,628,322,0.9458
6/20/2026 3:32,Chatbot Assistant,945,310,0.9788
6/10/2026 10:01,Chatbot Assistant,372,328,0.9079
6/24/2026 4:40,Chatbot Assistant,238,385,0.9323
6/13/2026 5:37,Chatbot Assistant,428,371,0.9786
6/29/2026 17:31,Chatbot Assistant,400,385,0.9787
6/11/2026 12:41,Chatbot Assistant,200,306,0.9221
7/4/2026 11:50,Chatbot Assistant,359,71,0.9496
7/2/2026 0:36,Chatbot Assistant,643,306,0.9334
6/23/2026 16:47,Chatbot Assistant,132,301,0.9079
6/27/2026 5:56,Chatbot Assistant,197,132,0.9155
6/7/2026 17:25,Chatbot Assistant,226,245,0.904
6/15/2026 4:13,Chatbot Assistant,454,360,0.9275
6/12/2026 6:08,Chatbot Assistant,776,280,0.9307
6/18/2026 12:02,Chatbot Assistant,331,181,0.9706
6/23/2026 16:09,Chatbot Assistant,163,354,0.9418
6/9/2026 10:41,Chatbot Assistant,766,67,0.9346
6/13/2026 20:00,Chatbot Assistant,690,256,0.9348
6/6/2026 0:30,Chatbot Assistant,391,302,0.9034
6/28/2026 21:21,Chatbot Assistant,204,292,0.9203
6/19/2026 6:52,Chatbot Assistant,351,392,0.9525
6/9/2026 4:06,Chatbot Assistant,437,195,0.9425
6/20/2026 10:18,Chatbot Assistant,592,265,0.9547
6/30/2026 11:51,Chatbot Assistant,402,397,0.9655
6/23/2026 18:40,Chatbot Assistant,602,83,0.9752
6/19/2026 18:51,Chatbot Assistant,336,166,0.908
6/30/2026 13:52,Chatbot Assistant,870,112,0.9627
6/6/2026 6:19,Chatbot Assistant,847,253,0.9112
6/17/2026 9:59,Chatbot Assistant,185,216,0.9348
6/14/2026 21:46,Chatbot Assistant,125,332,0.9103
6/6/2026 12:30,Chatbot Assistant,495,359,0.9843
7/4/2026 6:05,Chatbot Assistant,327,247,0.9801
6/7/2026 5:59,Chatbot Assistant,579,309,0.9433
6/13/2026 14:05,Chatbot Assistant,984,368,0.9974
6/25/2026 9:04,Chatbot Assistant,944,144,0.9272
6/9/2026 12:01,Chatbot Assistant,431,307,0.9072
6/23/2026 20:56,Chatbot Assistant,594,162,0.9695
7/4/2026 0:51,Chatbot Assistant,115,322,0.9352
6/10/2026 0:02,Chatbot Assistant,567,168,0.9983
6/24/2026 12:55,Chatbot Assistant,685,327,0.957
7/2/2026 23:49,Chatbot Assistant,680,257,0.9805
6/30/2026 7:42,Chatbot Assistant,948,149,0.9363
6/19/2026 18:14,Chatbot Assistant,953,314,0.9196
6/19/2026 3:48,Chatbot Assistant,336,181,0.9356
6/6/2026 18:47,Chatbot Assistant,687,169,0.9624
7/1/2026 2:23,Chatbot Assistant,854,197,0.9664
6/22/2026 19:28,Chatbot Assistant,545,240,0.9991
6/28/2026 6:06,Chatbot Assistant,299,282,0.9094
6/26/2026 19:12,Chatbot Assistant,126,150,0.9198
6/15/2026 17:57,Chatbot Assistant,855,187,0.9399
6/22/2026 4:46,Chatbot Assistant,957,393,0.9567
6/20/2026 14:27,Chatbot Assistant,467,147,0.9696
6/16/2026 9:45,Chatbot Assistant,387,332,0.9877
6/28/2026 6:51,Chatbot Assistant,570,371,0.9725
6/16/2026 22:45,Chatbot Assistant,426,218,0.9725
6/19/2026 18:32,Chatbot Assistant,545,245,0.9904
6/23/2026 19:49,Chatbot Assistant,401,389,0.9118
6/25/2026 5:42,Chatbot Assistant,620,329,0.9775
6/11/2026 21:53,Chatbot Assistant,495,98,0.9613
7/3/2026 11:27,Chatbot Assistant,985,275,0.9511
6/14/2026 17:44,Chatbot Assistant,414,398,0.9348
6/18/2026 7:48,Chatbot Assistant,912,374,0.9621
6/18/2026 4:59,Chatbot Assistant,301,94,0.9207
6/27/2026 21:41,Chatbot Assistant,688,89,0.9265
6/13/2026 17:55,Chatbot Assistant,997,360,0.9761
7/2/2026 17:28,Chatbot Assistant,147,214,0.94
7/4/2026 15:30,Chatbot Assistant,443,190,0.985
6/10/2026 12:14,Chatbot Assistant,796,289,0.9118
7/2/2026 9:54,Chatbot Assistant,302,287,0.9943
7/4/2026 17:07,Chatbot Assistant,669,308,0.9971
6/29/2026 0:13,Chatbot Assistant,914,312,0.9927
7/3/2026 21:49,Chatbot Assistant,697,324,0.9147
6/9/2026 22:17,Chatbot Assistant,660,357,0.9972
7/1/2026 1:04,Chatbot Assistant,367,269,0.9429
6/7/2026 12:22,Chatbot Assistant,783,251,0.9394
6/10/2026 1:34,Chatbot Assistant,722,160,0.9298
7/4/2026 13:16,Chatbot Assistant,707,79,0.9924
6/7/2026 23:54,Chatbot Assistant,544,260,0.9628
6/10/2026 8:42,Chatbot Assistant,957,235,0.9194
6/5/2026 12:58,Chatbot Assistant,979,57,0.9317
6/20/2026 23:32,Chatbot Assistant,311,239,0.9247
6/12/2026 4:58,Chatbot Assistant,725,233,0.909
6/30/2026 15:00,Chatbot Assistant,819,192,0.9335
6/18/2026 8:11,Chatbot Assistant,411,267,0.9078
6/6/2026 8:11,Chatbot Assistant,634,66,0.9024
6/27/2026 1:08,Chatbot Assistant,579,244,0.9169
6/24/2026 8:38,Chatbot Assistant,481,357,0.9281
7/1/2026 2:36,Chatbot Assistant,757,284,0.9229
6/23/2026 10:41,Chatbot Assistant,653,106,0.9892
6/25/2026 7:30,Chatbot Assistant,246,251,0.9956
6/11/2026 9:09,Chatbot Assistant,152,262,0.9899
6/8/2026 7:35,Chatbot Assistant,559,108,0.9655
7/4/2026 1:41,Chatbot Assistant,920,357,0.9774
6/24/2026 21:38,Chatbot Assistant,359,335,0.995
7/4/2026 13:34,Chatbot Assistant,445,332,0.9708
6/15/2026 18:59,Chatbot Assistant,175,277,0.9883
6/15/2026 3:27,Chatbot Assistant,840,69,0.9163
6/25/2026 16:33,Chatbot Assistant,123,290,0.9961
6/8/2026 16:59,Chatbot Assistant,739,162,0.9581
6/28/2026 18:32,Chatbot Assistant,506,392,0.9241
6/16/2026 16:00,Chatbot Assistant,399,268,0.9946
6/10/2026 3:21,Chatbot Assistant,774,350,0.957
6/18/2026 1:21,Chatbot Assistant,538,63,0.9019
6/24/2026 17:25,Chatbot Assistant,955,144,0.9377
6/11/2026 5:32,Chatbot Assistant,968,150,0.9587
6/22/2026 21:44,Chatbot Assistant,845,266,0.9736
6/26/2026 15:56,Chatbot Assistant,501,259,0.9704
6/12/2026 18:46,Chatbot Assistant,851,266,0.9281
6/22/2026 16:01,Chatbot Assistant,678,61,0.906
6/16/2026 6:16,Chatbot Assistant,273,57,0.9013
6/6/2026 7:34,Chatbot Assistant,865,162,0.9088
6/8/2026 14:24,Chatbot Assistant,273,194,0.917
6/28/2026 1:11,Chatbot Assistant,409,399,0.9372
6/15/2026 11:27,Chatbot Assistant,373,88,0.9638
6/28/2026 5:28,Chatbot Assistant,631,110,0.9931
6/19/2026 22:46,Chatbot Assistant,109,203,0.9447
6/23/2026 8:31,Chatbot Assistant,916,301,0.9483
6/26/2026 12:13,Chatbot Assistant,294,69,0.9649
6/12/2026 3:02,Chatbot Assistant,932,239,0.9453
7/1/2026 12:10,Chatbot Assistant,694,274,0.9686
6/10/2026 9:56,Chatbot Assistant,699,82,0.9579
6/10/2026 18:59,Chatbot Assistant,681,391,0.9023
7/1/2026 22:59,Chatbot Assistant,620,77,0.9978
6/24/2026 11:49,Chatbot Assistant,314,350,0.9701
7/1/2026 21:17,Chatbot Assistant,615,96,0.9209
6/15/2026 10:48,Chatbot Assistant,598,204,0.9446
6/19/2026 23:12,Chatbot Assistant,242,141,0.9589
6/13/2026 17:24,Chatbot Assistant,834,346,0.9479
6/9/2026 19:05,Chatbot Assistant,929,68,0.9833
6/5/2026 15:12,Chatbot Assistant,575,356,0.9277
6/27/2026 4:29,Chatbot Assistant,309,354,0.977
6/6/2026 8:19,Chatbot Assistant,934,363,0.9106
6/7/2026 8:07,Chatbot Assistant,201,132,0.9244
6/11/2026 2:35,Chatbot Assistant,356,91,0.9518
6/21/2026 11:55,Chatbot Assistant,888,378,0.9222
6/20/2026 0:25,Chatbot Assistant,727,283,0.9289
6/22/2026 0:04,Chatbot Assistant,577,137,0.966
6/22/2026 5:20,Chatbot Assistant,739,398,0.9736
6/28/2026 23:31,Chatbot Assistant,298,269,0.9454
6/8/2026 14:34,Chatbot Assistant,350,296,0.9344
6/6/2026 3:03,Chatbot Assistant,496,119,0.9207
6/28/2026 15:42,Chatbot Assistant,190,108,0.9833
6/14/2026 16:01,Chatbot Assistant,330,218,0.9214
6/25/2026 20:51,Chatbot Assistant,420,156,0.9107
6/4/2026 21:56,Chatbot Assistant,453,149,0.9354
7/3/2026 12:10,Chatbot Assistant,498,81,0.9731
6/13/2026 7:37,Chatbot Assistant,407,160,0.9603
6/14/2026 9:42,Chatbot Assistant,875,199,0.9246
6/27/2026 22:44,Chatbot Assistant,885,275,0.9479
6/18/2026 1:16,Chatbot Assistant,863,225,0.9265
6/5/2026 21:46,Chatbot Assistant,483,56,0.921
7/2/2026 20:54,Chatbot Assistant,131,189,0.9888
6/29/2026 21:54,Chatbot Assistant,740,387,0.9577
6/28/2026 10:02,Chatbot Assistant,483,395,0.9111
6/27/2026 19:40,Chatbot Assistant,549,50,0.9097
6/6/2026 8:02,Chatbot Assistant,901,370,0.9506
6/26/2026 21:25,Chatbot Assistant,765,225,0.9757
6/10/2026 15:35,Chatbot Assistant,544,343,0.9752
6/25/2026 14:20,Chatbot Assistant,348,167,0.9928
6/10/2026 2:34,Chatbot Assistant,1000,315,0.996
6/7/2026 14:19,Chatbot Assistant,155,313,0.9671
6/20/2026 8:58,Chatbot Assistant,564,127,0.9242
6/5/2026 8:03,Chatbot Assistant,677,207,0.9089
6/6/2026 16:11,Chatbot Assistant,938,385,0.9009
6/18/2026 13:18,Chatbot Assistant,170,169,0.953
6/9/2026 17:47,Chatbot Assistant,794,120,0.9804
6/7/2026 11:02,Chatbot Assistant,226,335,0.9066
6/28/2026 21:51,Chatbot Assistant,589,161,0.9881
6/22/2026 3:33,Chatbot Assistant,950,175,0.9284
6/14/2026 1:32,Chatbot Assistant,573,296,0.9507
6/21/2026 13:54,Chatbot Assistant,323,288,0.9796
6/15/2026 9:46,Chatbot Assistant,301,50,0.9661
6/7/2026 16:56,Chatbot Assistant,795,270,0.9244
6/28/2026 7:22,Chatbot Assistant,105,207,0.9245
6/23/2026 5:38,Chatbot Assistant,375,315,0.9409
6/8/2026 6:54,Chatbot Assistant,579,232,0.9723
7/2/2026 14:26,Chatbot Assistant,912,312,0.9547
6/22/2026 1:35,Chatbot Assistant,269,234,0.9449
6/12/2026 23:23,Chatbot Assistant,437,360,0.9296
6/12/2026 14:14,Chatbot Assistant,429,227,0.9081
6/14/2026 3:11,Chatbot Assistant,546,324,0.9437
7/3/2026 23:20,Chatbot Assistant,904,215,0.9379
6/21/2026 12:10,Chatbot Assistant,773,123,0.9658
6/22/2026 23:08,Chatbot Assistant,848,361,0.9789
6/9/2026 3:09,Chatbot Assistant,368,172,0.9957
7/4/2026 16:07,Chatbot Assistant,179,133,0.9041
6/24/2026 13:09,Chatbot Assistant,424,367,0.9993
6/6/2026 2:52,Chatbot Assistant,467,240,0.9053
6/25/2026 2:08,Chatbot Assistant,825,259,0.9662
7/2/2026 8:24,Chatbot Assistant,413,181,0.9854
6/11/2026 3:56,Chatbot Assistant,872,192,0.9576
6/6/2026 15:29,Chatbot Assistant,860,179,0.9659
6/9/2026 21:51,Chatbot Assistant,739,343,0.9205
6/27/2026 18:19,Chatbot Assistant,286,243,0.9313
6/21/2026 6:27,Chatbot Assistant,286,67,0.9478
6/24/2026 21:57,Chatbot Assistant,118,354,0.9749
6/11/2026 10:55,Chatbot Assistant,355,214,0.9619
6/13/2026 0:14,Chatbot Assistant,342,151,0.9854
6/27/2026 4:13,Chatbot Assistant,424,330,0.9398
6/9/2026 2:04,Chatbot Assistant,247,379,0.9853
6/18/2026 9:16,Chatbot Assistant,543,212,0.9872
6/21/2026 1:08,Chatbot Assistant,818,292,0.954
6/27/2026 1:38,Chatbot Assistant,746,66,0.9284
6/16/2026 0:20,Chatbot Assistant,242,248,0.9568
6/23/2026 15:33,Chatbot Assistant,238,276,0.9908
6/20/2026 16:57,Chatbot Assistant,959,184,0.9467
6/19/2026 12:14,Chatbot Assistant,800,208,0.9897
7/4/2026 8:45,Chatbot Assistant,159,366,0.9655
6/28/2026 20:15,Chatbot Assistant,929,124,0.9392
6/19/2026 15:11,Chatbot Assistant,890,193,0.9051
6/8/2026 20:36,Chatbot Assistant,252,176,0.9421
6/20/2026 14:06,Chatbot Assistant,698,79,0.9578
6/9/2026 18:44,Chatbot Assistant,850,284,0.9574
6/26/2026 2:50,Chatbot Assistant,412,71,0.9485
6/12/2026 6:03,Chatbot Assistant,764,189,0.9619
6/8/2026 5:18,Chatbot Assistant,499,133,0.9813
7/3/2026 20:47,Chatbot Assistant,362,71,0.9069
6/27/2026 2:12,Chatbot Assistant,461,60,0.9937
6/18/2026 3:27,Chatbot Assistant,322,305,0.9555
6/29/2026 12:44,Chatbot Assistant,414,346,0.9832
6/5/2026 10:04,Chatbot Assistant,820,90,0.9868
6/7/2026 21:21,Chatbot Assistant,984,309,0.9748
6/25/2026 8:56,Chatbot Assistant,561,176,0.9493
6/13/2026 13:49,Chatbot Assistant,531,71,0.9196
6/12/2026 2:53,Chatbot Assistant,707,362,0.9345
6/5/2026 12:47,Chatbot Assistant,753,337,0.9013
6/12/2026 5:34,Chatbot Assistant,798,295,0.9991
6/14/2026 15:50,Chatbot Assistant,523,214,0.9763
6/21/2026 1:36,Chatbot Assistant,879,293,0.9036
6/20/2026 3:59,Chatbot Assistant,188,56,0.9479
6/19/2026 0:37,Chatbot Assistant,996,98,0.9229
6/20/2026 10:12,Chatbot Assistant,411,238,0.963
6/21/2026 17:55,Chatbot Assistant,500,159,0.9696
6/6/2026 0:27,Chatbot Assistant,169,142,0.925
6/17/2026 14:01,Chatbot Assistant,362,209,0.9587
6/25/2026 6:03,Chatbot Assistant,688,116,0.9424
6/11/2026 1:41,Chatbot Assistant,393,241,0.9866
7/2/2026 18:40,Chatbot Assistant,439,277,0.9775
6/11/2026 16:21,Chatbot Assistant,967,400,0.9233
6/16/2026 19:33,Chatbot Assistant,369,141,0.9522
6/23/2026 1:52,Chatbot Assistant,992,222,0.9412
6/22/2026 3:03,Chatbot Assistant,832,217,0.9536
6/19/2026 22:26,Chatbot Assistant,353,224,0.942
6/21/2026 23:57,Chatbot Assistant,192,315,0.9616
6/23/2026 23:55,Chatbot Assistant,760,68,0.9761
7/2/2026 18:07,Chatbot Assistant,353,186,0.9252
6/17/2026 19:28,Chatbot Assistant,164,162,0.9303
6/8/2026 9:04,Chatbot Assistant,120,364,0.9422
6/26/2026 6:07,Chatbot Assistant,664,325,0.9982
6/13/2026 17:45,Chatbot Assistant,503,119,0.9021
6/22/2026 11:32,Chatbot Assistant,126,279,0.9274
6/5/2026 10:11,Chatbot Assistant,242,259,0.955
6/16/2026 17:24,Chatbot Assistant,532,120,0.9955
6/14/2026 9:11,Chatbot Assistant,153,63,0.9431
6/19/2026 7:24,Chatbot Assistant,183,298,0.9977
6/10/2026 0:06,Chatbot Assistant,821,244,0.9395
6/29/2026 13:28,Chatbot Assistant,963,180,0.9588
6/22/2026 15:53,Chatbot Assistant,689,335,0.976
6/10/2026 12:31,Chatbot Assistant,207,151,0.9225
6/13/2026 6:20,Chatbot Assistant,245,390,0.9093
6/12/2026 5:03,Chatbot Assistant,244,73,0.959
6/23/2026 9:44,Chatbot Assistant,281,214,0.9956
6/8/2026 11:16,Chatbot Assistant,260,171,0.9111
6/30/2026 12:04,Chatbot Assistant,823,199,0.9077
6/12/2026 17:29,Chatbot Assistant,596,323,0.9281
6/13/2026 21:53,Chatbot Assistant,752,75,0.9033
6/10/2026 10:36,Chatbot Assistant,503,197,0.9384
7/2/2026 14:24,Chatbot Assistant,595,313,0.949
6/13/2026 14:10,Chatbot Assistant,606,355,0.9414
6/16/2026 21:35,Chatbot Assistant,982,84,0.9742
6/11/2026 7:33,Chatbot Assistant,159,178,0.9089
7/4/2026 9:53,Chatbot Assistant,968,341,0.9222
6/11/2026 19:54,Chatbot Assistant,128,371,0.9077
6/19/2026 16:43,Chatbot Assistant,635,385,0.9629
6/13/2026 23:37,Chatbot Assistant,275,330,0.9565
6/14/2026 10:45,Chatbot Assistant,506,163,0.9157
6/12/2026 21:05,Chatbot Assistant,603,322,0.9825
6/17/2026 16:27,Chatbot Assistant,638,384,0.9914
6/5/2026 8:00,Chatbot Assistant,937,294,0.9151
6/13/2026 2:56,Chatbot Assistant,663,92,0.9634
6/27/2026 11:33,Chatbot Assistant,954,302,0.9463
6/30/2026 16:37,Chatbot Assistant,743,379,0.9431
6/18/2026 16:29,Chatbot Assistant,877,364,0.9044
6/28/2026 13:02,Chatbot Assistant,174,139,0.9935
6/27/2026 2:40,Chatbot Assistant,967,151,0.9134
7/2/2026 7:13,Chatbot Assistant,563,315,0.977
7/1/2026 17:18,Chatbot Assistant,517,359,0.9916
6/22/2026 16:51,Chatbot Assistant,284,98,0.9854
7/2/2026 19:35,Chatbot Assistant,213,106,0.9483
6/23/2026 3:08,Chatbot Assistant,143,386,0.9146
6/25/2026 19:02,Chatbot Assistant,757,87,0.9778
6/26/2026 23:43,Chatbot Assistant,574,124,0.9579
6/19/2026 12:12,Chatbot Assistant,391,328,0.9541
6/11/2026 9:03,Chatbot Assistant,679,345,0.988
6/23/2026 16:18,Chatbot Assistant,405,135,0.9978
6/15/2026 23:24,Chatbot Assistant,619,310,0.9661
7/1/2026 15:50,Chatbot Assistant,144,118,0.9719
6/28/2026 0:42,Chatbot Assistant,233,279,0.9985
6/5/2026 9:07,Chatbot Assistant,188,158,0.9291
6/30/2026 19:34,Chatbot Assistant,185,149,0.954
6/12/2026 17:01,Chatbot Assistant,380,100,0.9816
6/29/2026 17:34,Chatbot Assistant,909,307,0.9681
6/18/2026 4:05,Chatbot Assistant,622,372,0.9049
6/23/2026 16:23,Chatbot Assistant,444,313,0.9247
7/3/2026 11:56,Chatbot Assistant,731,77,0.9727
6/14/2026 2:54,Chatbot Assistant,386,300,0.9538
6/27/2026 5:55,Chatbot Assistant,755,96,0.9996
6/26/2026 15:21,Chatbot Assistant,868,177,0.9477
6/8/2026 5:30,Chatbot Assistant,139,375,0.9382
6/18/2026 6:01,Chatbot Assistant,948,160,0.9392
6/27/2026 5:33,Chatbot Assistant,568,203,0.9
6/5/2026 2:06,Chatbot Assistant,214,152,0.9164
7/1/2026 2:43,Chatbot Assistant,409,149,0.9683
